ID2005,WTR USED NET FOR EMAIL 2005, WTR USED NET FOR SCHOOL 2005, WTR USED NET TO SHOP 2005,WTR USED NET FOR GAMES 2005,HOW OFN WRY ABT MONEY 2005,HOW OFN WRY ABT FUTURE JOB 2005,HOW OFN FEEL DISCOURAGED 2005,LIKELIHOOD OF DIVORCE 2005,AVG HRS/WK WORKED 2005,HOW OFN MSCLBLD 2005,NMBR OF HRS OF SLP IN 24HR 2005,FREQ OF SNCK INSTD OF MEAL 2005,HOW OFN HAVE DRINKS 2005,ID2007,WTR USED NET FOR EMAIL 2007,WTR USED NET FOR SCHOOL 2007,WTR USED NET TO SHOP 2007,WTR USED NET FOR GAMES 2007,HOW OFN WRY ABT MONEY 2007,HOW OFN WRY ABT FUTURE JOB 2007,HOW OFN FEEL DISCOURAGED 2007,LIKELIHOOD OF DIVORCE 2007,AVG HRS/WK WORKED 2007,HOW OFN MSCLBLD 2007,NMBR OF HRS OF SLP IN 24HR 2007,FREQ OF SNCK INSTD OF MEAL 2007,HOW OFN HAVE DRINKS 2007,FRQ ATD RELIG PAST YR 2007,ID2009,WTR USED NET FOR EMAIL 2009,WTR USED NET FOR SCHOOL 2009,WTR USED NET TO SHOP 2009,WTR USED NET FOR GAMES 2009,HOW OFN WRY ABT MONEY 2009,HOW OFN WRY ABT FUTURE JOB 2009,HOW OFN FEEL DISCOURAGED 2009,LIKELIHOOD OF DIVORCE 2009,AVG HRS/WK WORKED 2009,HOW OFN MSCLBLD 2009,NMBR OF HRS OF SLP IN 24HR 2009,FREQ OF SNCK INSTD OF MEAL 2009,HOW OFN HAVE DRINKS 2009,ID2011,WTR USED NET FOR EMAIL 2011,WTR USED NET FOR SCHOOL 2011,WTR USED NET TO SHOP 2011,WTR USED NET FOR GAMES 2011,HOW OFN WRY ABT MONEY 2011,HOW OFN WRY ABT FUTURE JOB 2011,HOW OFN FEEL DISCOURAGED 2011,LIKELIHOOD OF DIVORCE 2011,AVG HRS/WK WORKED 2011,HOW OFN MSCLBLD 2011,NMBR OF HRS OF SLP IN 24HR 2011,FREQ OF SNCK INSTD OF MEAL 2011,HOW OFN HAVE DRINKS 2011,ID2013,WTR USED NET FOR EMAIL 2013,WTR USED NET FOR SCHOOL 2013,WTR USED NET TO SHOP 2013,WTR USED NET FOR GAMES 2013,HOW OFN WRY ABT MONEY 2013,HOW OFN WRY ABT FUTURE JOB 2013,HOW OFN FEEL DISCOURAGED 2013,LIKELIHOOD OF DIVORCE 2013,AVG HRS/WK WORKED 2013,HOW OFN MSCLBLD 2013,NMBR OF HRS OF SLP IN 24HR 2013,FREQ OF SNCK INSTD OF MEAL 2013,HOW OFN HAVE DRINKS 2013,ID2015,WTR USED NET FOR EMAIL 2015,WTR USED NET FOR SCHOOL 2015,WTR USED NET TO SHOP 2015,WTR USED NET FOR GAMES 2015,HOW OFN WRY ABT MONEY 2015,HOW OFN WRY ABT FUTURE JOB 2015,HOW OFN FEEL DISCOURAGED 2015,LIKELIHOOD OF DIVORCE 2015,AVG HRS/WK WORKED 2015,HOW OFN MSCLBLD 2015,NMBR OF HRS OF SLP IN 24HR 2015,FREQ OF SNCK INSTD OF MEAL 2015,HOW OFN HAVE DRINKS 2015
3835,,,,,,,,,,,,,,5938,,,,,,,,,,,,,,,1974,,,,,,,,,,,,,,2836,6,3,1,1,1,1,1,1,19,1,8,5,0,1987,4,5,2,1,1,1,1,1,17,5,7,5,0,6153,,,,,,,,,,,,,
3835,5,4,1,4,1,1,1,1,0,1,8,6,0,5938,6,6,1,5,5,7,7,3,3,1,8,6,0,5,1974,5,6,1,2,1,7,1,1,0,5,8,4,0,8128,6,6,1,6,1,1,1,1,0,0,6,5,0,8740,,,,,,,,,,,,,,2169,,,,,,,,,,,,,
0,,,,,,,,,,,,,,7591,0,0,0,0,2,7,5,3,0,4,8,6,0,0,1752,2,3,4,2,5,4,5,2,0,6,7,5,0,4323,2,1,2,2,4,4,5,3,0,2,8,6,0,2035,2,2,3,2,3,5,4,3,0,6,10,2,2,7217,,,,,,,,,,,,,
5407,,,,,,,,,,,,,,5807,,,,,,,,,,,,,,,2995,,,,,,,,,,,,,,8200,,,,,,,,,,,,,,8315,6,3,1,3,2,5,2,1,0,4,6,5,2,2546,3,1,1,5,2,1,1,4,0,5,5,6,1
3141,,,,,,,,,,,,,,2700,,,,,,,,,,,,,,,7631,4,2,1,7,5,3,6,2,0,0,8,2,0,0,,,,,,,,,,,,,,7828,,,,,,,,,,,,,,5909,,,,,,,,,,,,,
6688,6,4,2,1,7,3,4,3,20,3,6,5,2,7953,6,2,1,1,7,3,3,2,20,6,6,4,3,4,7428,6,6,1,1,5,3,5,3,0,6,6,5,3,8181,6,5,2,1,7,7,5,3,0,5,5,5,4,8188,,,,,,,,,,,,,,1497,,,,,,,,,,,,,
6497,,,,,,,,,,,,,,1718,3,2,2,2,5,5,5,1,40,2,7,6,4,5,6591,6,6,2,7,7,1,1,1,0,2,10,4,2,8791,2,7,7,7,4,6,1,3,0,0,8,3,0,6771,6,3,7,6,4,1,1,1,0,0,8,3,0,5061,,,,,,,,,,,,,
6137,,,,,,,,,,,,,,5811,,,,,,,,,,,,,,,5070,3,6,2,7,7,7,7,3,0,6,2,3,0,4746,4,3,3,5,1,4,7,1,0,4,8,1,0,6870,,,,,,,,,,,,,,6325,,,,,,,,,,,,,
6137,,,,,,,,,,,,,,5811,,,,,,,,,,,,,,,5070,,,,,,,,,,,,,,8232,6,5,5,6,1,7,6,3,0,0,8,6,0,4946,5,1,6,6,7,1,4,5,0,0,8,6,0,5942,6,7,6,6,7,7,7,5,0,0,7,6,1
6688,,,,,,,,,,,,,,7953,,,,,,,,,,,,,,,7428,,,,,,,,,,,,,,8181,,,,,,,,,,,,,,8093,,,,,,,,,,,,,,7636,6,1,4,1,5,7,6,1,0,1,8,2,0
372,,,,,,,,,,,,,,5572,,,,,,,,,,,,,,,4471,,,,,,,,,,,,,,5588,,,,,,,,,,,,,,2243,6,6,4,2,2,3,3,2,0,4,8,4,0,2222,6,6,5,1,3,1,2,2,0,6,6,6,0
6696,,,,,,,,,,,,,,7027,,,,,,,,,,,,,,,6686,,,,,,,,,,,,,,5585,,,,,,,,,,,,,,839,5,4,1,4,4,2,1,1,0,5,6,4,0,6309,,,,,,,,,,,,,
922,6,3,2,4,7,6,5,2,0,2,10,5,0,2220,5,5,3,3,6,6,5,1,30,1,10,5,0,4,7150,5,1,1,5,6,6,6,2,0,0,10,5,2,1368,5,5,2,2,6,5,4,1,0,0,10,5,0,1191,6,3,2,1,4,3,2,1,0,0,10,5,0,5000,,,,,,,,,,,,,
922,3,3,1,1,1,2,1,1,0,1,7,5,1,2220,3,7,1,1,1,7,2,2,45,1,7,4,3,1,7150,2,7,2,2,1,3,2,2,0,1,7,2,2,1368,5,1,1,1,1,1,1,1,0,1,7,5,4,1191,,,,,,,,,,,,,,5000,,,,,,,,,,,,,
1274,,,,,,,,,,,,,,2474,,,,,,,,,,,,,,,3465,,,,,,,,,,,,,,1546,3,6,1,1,3,6,6,2,0,2,6,5,0,3966,6,6,4,1,5,6,6,1,0,2,6,4,3,1593,1,1,4,1,5,7,7,1,110,1,6,6,1
971,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,2344,,,,,,,,,,,,,,258,,,,,,,,,,,,,,3789,5,3,3,7,7,6,6,1,65,2,8,5,0,743,5,1,4,3,2,1,1,2,0,6,2,4,0
1110,4,4,2,4,2,5,2,3,0,1,10,5,0,1155,6,5,1,5,1,1,1,1,28,1,10,5,3,6,8145,4,2,7,7,1,1,5,3,0,0,8,5,9,0,,,,,,,,,,,,,,8502,,,,,,,,,,,,,,8886,,,,,,,,,,,,,
1658,,,,,,,,,,,,,,3284,1,4,1,3,5,4,2,2,25,1,8,4,0,1,856,4,4,1,4,1,5,1,1,0,6,6,5,0,4138,5,1,3,1,1,4,1,1,40,6,5,5,3,6922,4,7,2,4,5,7,4,1,0,0,4,5,2,1611,4,1,1,1,1,4,1,1,0,0,6,4,1
1658,,,,,,,,,,,,,,3284,,,,,,,,,,,,,,,856,,,,,,,,,,,,,,4734,4,7,4,7,2,1,1,1,0,0,9,5,0,5743,2,1,2,4,2,1,1,1,0,0,8,5,1,1839,4,1,2,2,5,2,2,2,0,0,12,5,0
1040,,,,,,,,,,,,,,2555,,,,,,,,,,,,,,,2753,,,,,,,,,,,,,,937,5,4,1,2,7,7,7,3,0,4,6,5,3,6765,6,1,2,4,4,5,5,2,0,1,8,4,5,1544,5,1,4,2,7,7,7,2,0,4,6,5,5
7112,,,,,,,,,,,,,,7899,,,,,,,,,,,,,,,7303,,,,,,,,,,,,,,7417,,,,,,,,,,,,,,7223,4,4,1,1,3,2,1,1,0,0,8,6,0,2606,,,,,,,,,,,,,
7937,6,3,6,6,3,1,1,1,0,1,11,5,0,7722,6,3,1,1,3,5,5,1,30,5,8,5,2,4,3979,6,6,7,6,6,2,5,1,0,0,7,5,1,8876,6,4,2,3,4,2,5,1,0,0,6,5,3,7281,6,6,4,4,2,1,1,1,0,0,6,5,3,4677,,,,,,,,,,,,,
4898,,,,,,,,,,,,,,4143,,,,,,,,,,,,,,,1562,,,,,,,,,,,,,,153,6,4,2,3,2,6,7,5,0,6,10,5,0,395,6,5,6,1,6,4,7,2,0,1,9,4,1,4104,6,5,6,1,4,2,2,2,0,1,11,4,0
6936,,,,,,,,,,,,,,6735,,,,,,,,,,,,,,,1792,,,,,,,,,,,,,,5512,,,,,,,,,,,,,,2516,6,5,6,2,3,1,1,1,0,5,7,5,0,7528,6,6,3,1,5,4,3,1,30,6,5,6,3
1773,4,4,4,4,5,7,1,3,0,1,6,2,0,7738,2,7,3,3,1,1,1,1,0,0,8,2,2,4,2087,3,1,1,3,1,1,5,1,0,0,9,6,2,6276,3,1,4,1,3,1,1,4,0,0,5,6,1,4248,,,,,,,,,,,,,,3453,,,,,,,,,,,,,
4182,,,,,,,,,,,,,,2042,1,7,7,7,7,7,5,2,0,0,2,2,3,2,7430,4,1,1,1,2,7,7,3,0,0,4,6,5,6432,3,1,1,1,1,5,1,3,0,0,3,4,3,2319,2,7,7,7,3,1,1,1,0,0,5,6,5,5970,,,,,,,,,,,,,
7296,,,,,,,,,,,,,,8104,5,1,4,1,7,7,6,1,40,6,8,4,0,2,3790,5,3,7,5,7,7,7,3,0,0,8,5,0,5898,5,3,3,1,7,7,7,3,0,0,8,4,0,8837,4,4,2,4,7,7,7,1,0,0,8,5,0,7799,,,,,,,,,,,,,
7296,,,,,,,,,,,,,,8104,,,,,,,,,,,,,,,2270,5,3,2,6,4,7,7,3,0,4,6,5,0,6389,4,2,2,3,5,5,4,1,0,6,8,6,0,7903,4,2,2,3,3,6,6,2,0,5,8,6,0,7444,6,3,2,5,4,4,4,2,38,0,8,5,2
2683,4,7,7,6,6,7,8,3,0,0,8,6,0,1283,1,7,7,7,4,5,5,5,0,0,8,6,0,4,2802,0,0,0,0,4,5,5,1,0,0,8,6,0,6051,3,4,7,4,5,2,7,1,0,0,8,6,0,2472,,,,,,,,,,,,,,5994,,,,,,,,,,,,,
6695,5,6,5,4,1,7,6,2,0,6,18,6,0,6997,5,2,1,6,3,4,2,0,998,6,12,2,5,4,4391,4,4,1,1,7,7,5,0,21,6,8,6,5,7519,5,5,2,5,1,7,6,0,0,0,5,6,0,3704,3,1,3,3,1,7,7,2,0,0,5,6,3,4777,,,,,,,,,,,,,
6680,,,,,,,,,,,,,,4491,6,3,1,1,6,5,5,2,998,6,7,6,0,5,3576,4,4,5,1,4,6,4,1,0,6,8,6,3,6875,5,5,3,2,5,6,5,1,0,6,8,6,3,7624,,,,,,,,,,,,,,4265,6,4,3,2,1,4,2,1,0,6,9,6,4
6680,,,,,,,,,,,,,,4491,,,,,,,,,,,,,,,3576,,,,,,,,,,,,,,6875,3,3,2,6,7,6,6,2,0,1,6,6,0,7624,,,,,,,,,,,,,,4265,,,,,,,,,,,,,
5108,6,4,7,7,7,1,1,2,0,1,8,2,2,4807,6,3,1,1,5,1,2,1,30,3,8,6,5,3,3469,,,,,,,,,,,,,,7482,5,1,4,1,7,7,5,1,0,0,6,6,3,8601,6,1,3,2,6,5,4,2,0,0,8,6,3,5657,,,,,,,,,,,,,
3075,,,,,,,,,,,,,,1370,6,5,2,2,2,1,1,1,47,1,8,6,4,4,6285,6,6,3,2,1,2,1,1,0,1,6,5,2,1965,6,4,4,1,2,2,1,2,0,1,6,5,4,9031,,,,,,,,,,,,,,8754,,,,,,,,,,,,,
1685,,,,,,,,,,,,,,1327,6,3,7,1,2,2,2,1,0,1,8,6,0,5,7995,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
3075,,,,,,,,,,,,,,1370,1,2,1,2,4,3,4,3,0,2,9,5,0,5,6285,1,1,1,1,3,4,3,1,0,5,10,6,2,3754,1,1,2,1,3,4,4,1,0,0,8,5,0,5015,1,1,1,1,3,4,4,2,0,0,8,5,1,5495,4,1,4,3,2,1,1,1,0,0,7,5,0
1685,,,,,,,,,,,,,,1327,,,,,,,,,,,,,,,5458,,,,,,,,,,,,,,2492,5,4,1,4,2,3,2,1,0,1,8,5,1,4959,6,3,1,6,2,1,1,1,0,1,8,6,2,437,3,7,1,1,3,5,3,2,0,1,10,4,4
1702,,,,,,,,,,,,,,502,,,,,,,,,,,,,,,6407,,,,,,,,,,,,,,2079,4,3,3,4,4,2,3,2,0,1,8,5,0,5308,4,5,1,3,4,5,5,1,0,1,9,5,0,2365,,,,,,,,,,,,,
743,,,,,,,,,,,,,,3580,,,,,,,,,,,,,,,6605,,,,,,,,,,,,,,4885,,,,,,,,,,,,,,5684,6,4,2,6,7,7,6,1,0,2,9,6,0,2263,6,2,4,6,3,7,6,1,0,5,9,5,1
2241,,,,,,,,,,,,,,1692,,,,,,,,,,,,,,,7352,,,,,,,,,,,,,,3598,,,,,,,,,,,,,,5097,,,,,,,,,,,,,,4150,6,1,1,1,5,1,3,2,0,0,8,3,0
1161,,,,,,,,,,,,,,386,,,,,,,,,,,,,,,5218,,,,,,,,,,,,,,1761,,,,,,,,,,,,,,5553,,,,,,,,,,,,,,230,3,6,2,1,1,2,2,2,0,3,8,4,0
4690,,,,,,,,,,,,,,2170,,,,,,,,,,,,,,,6116,,,,,,,,,,,,,,2876,6,6,6,3,1,1,1,1,40,1,10,4,0,4646,,,,,,,,,,,,,,1030,,,,,,,,,,,,,
986,,,,,,,,,,,,,,2102,,,,,,,,,,,,,,,8510,6,6,2,1,3,3,3,1,0,6,8,4,0,1728,6,5,2,1,1,4,3,3,0,6,6,4,0,7025,5,6,2,1,4,7,6,2,0,6,8,5,0,8451,6,1,4,1,2,2,2,1,20,0,8,5,0
2787,,,,,,,,,,,,,,7532,,,,,,,,,,,,,,,7888,2,3,2,6,3,4,1,3,0,2,7,6,0,6898,2,2,2,2,1,4,1,3,0,3,5,6,0,6749,3,1,2,4,1,3,1,2,0,0,5,5,0,2386,3,1,1,4,4,4,4,2,8,0,6,4,0
2787,,,,,,,,,,,,,,7532,,,,,,,,,,,,,,,7888,4,4,1,4,1,3,3,2,0,1,10,4,0,6898,4,1,1,1,3,7,6,3,0,3,10,3,0,6749,4,7,4,4,7,7,6,2,0,2,10,4,0,2386,3,1,2,5,1,4,1,3,0,3,7,4,0
7051,,,,,,,,,,,,,,5785,,,,,,,,,,,,,,,8735,6,2,4,5,7,3,1,1,0,0,8,6,0,629,4,1,2,1,1,5,6,2,0,0,4,6,0,0,,,,,,,,,,,,,,7558,6,1,6,6,5,1,1,2,0,0,6,6,2
7692,,,,,,,,,,,,,,8150,,,,,,,,,,,,,,,6967,4,4,2,4,1,2,1,2,10,1,6,2,0,4426,5,4,2,5,1,2,2,2,0,6,7,5,4,7898,6,5,1,5,3,3,2,1,32,6,8,2,0,2328,6,6,2,4,1,1,1,2,0,0,7,5,3
7581,,,,,,,,,,,,,,7687,,,,,,,,,,,,,,,5215,3,4,2,5,1,1,2,1,0,1,7,6,0,2712,4,3,4,4,1,1,1,1,0,1,6,5,0,4883,3,2,1,2,1,1,1,1,0,1,5,4,0,4802,2,1,1,4,1,1,1,1,0,1,3,4,0
4994,,,,,,,,,,,,,,6114,,,,,,,,,,,,,,,4111,,,,,,,,,,,,,,3692,,,,,,,,,,,,,,6607,4,4,1,1,4,3,3,1,0,4,7,5,0,5724,5,5,2,1,4,2,2,1,0,5,8,4,3
7581,,,,,,,,,,,,,,7687,,,,,,,,,,,,,,,5215,,,,,,,,,,,,,,2712,,,,,,,,,,,,,,4883,3,4,1,1,2,1,1,1,0,2,9,4,0,4802,4,5,2,2,1,1,2,1,0,2,4,6,0
4994,,,,,,,,,,,,,,6114,,,,,,,,,,,,,,,4111,4,5,7,3,6,2,2,1,0,3,6,6,0,3692,4,5,1,4,3,2,1,1,0,4,6,4,2,7014,4,1,1,3,6,3,2,1,0,0,6,5,2,5039,3,1,1,5,3,3,3,1,40,0,6,5,1
5760,,,,,,,,,,,,,,4849,,,,,,,,,,,,,,,3842,,,,,,,,,,,,,,914,6,3,1,2,6,4,2,1,25,3,7,5,2,1322,6,4,1,1,4,2,2,1,0,2,6,5,4,2015,5,5,1,1,6,2,2,2,0,1,7,5,4
1101,4,3,1,1,2,5,4,1,0,1,7,3,0,6263,4,3,1,1,2,2,2,1,0,0,8,4,0,6,6851,4,1,1,1,2,3,2,2,0,0,7,6,0,1772,6,1,2,5,2,3,2,1,0,0,7,2,0,3896,,,,,,,,,,,,,,3213,,,,,,,,,,,,,
136,1,2,3,5,2,4,5,3,0,6,10,6,6,682,0,0,0,0,4,5,6,1,4,6,10,6,1,5,5047,7,7,7,7,7,5,5,8,0,6,11,5,0,547,2,1,1,1,4,5,6,1,0,1,8,6,2,3318,,,,,,,,,,,,,,3778,,,,,,,,,,,,,
1101,4,4,1,1,7,7,4,1,0,6,8,5,0,6295,4,2,7,4,6,6,4,1,0,0,7,2,0,6,5396,4,1,1,1,3,5,1,1,0,0,7,4,0,2803,,,,,,,,,,,,,,6859,,,,,,,,,,,,,,8587,,,,,,,,,,,,,
2082,,,,,,,,,,,,,,672,,,,,,,,,,,,,,,3967,6,5,4,1,5,4,2,1,25,5,12,5,2,5501,5,3,5,2,6,4,5,1,0,0,10,6,0,3076,4,4,1,1,1,4,3,1,0,0,8,4,0,8990,,,,,,,,,,,,,
2082,,,,,,,,,,,,,,672,3,4,7,7,3,1,1,2,5,3,5,2,0,5,3967,5,5,7,7,3,1,1,2,0,3,6,5,0,4637,6,6,1,1,1,1,1,2,0,2,5,5,0,3356,5,5,7,7,1,3,3,3,0,6,7,6,0,3392,6,4,2,7,1,3,3,1,0,6,8,5,0
3617,,,,,,,,,,,,,,6838,6,3,2,2,2,3,1,2,25,1,8,5,0,4,7584,6,2,2,6,5,5,5,2,35,1,8,5,2,4405,6,6,3,6,6,4,4,2,0,1,9,5,3,7165,6,3,4,2,3,2,4,1,0,0,7,5,3,2319,6,1,5,3,4,2,5,1,0,0,8,5,3
3617,,,,,,,,,,,,,,6838,,,,,,,,,,,,,,,7584,5,3,2,7,7,7,7,2,0,1,7,5,0,4405,6,5,1,1,7,7,6,3,30,1,7,4,1,6784,6,6,1,1,7,2,2,2,0,0,5,5,2,7118,6,7,2,7,7,6,7,1,0,0,6,4,2
2060,4,2,4,4,1,5,4,3,0,1,8,4,1,7492,6,6,1,1,3,4,4,3,20,1,6,4,1,5,4623,4,4,1,1,3,6,5,2,0,1,6,5,2,1057,6,6,1,1,7,7,6,3,0,1,6,5,2,4720,,,,,,,,,,,,,,936,,,,,,,,,,,,,
4761,6,1,1,1,3,4,1,1,0,0,7,4,0,5691,3,7,2,3,7,4,3,3,0,0,6,4,0,3,6548,1,6,7,7,7,2,4,1,0,0,3,4,1,7666,5,7,4,7,1,6,5,1,0,0,8,4,3,4630,2,3,2,1,6,6,6,1,0,0,6,3,3,6848,,,,,,,,,,,,,
3522,6,3,7,2,3,6,5,2,0,1,10,5,1,4032,4,3,1,2,6,4,5,2,30,1,7,5,2,4,2563,5,3,2,1,5,2,6,2,0,2,6,5,2,5150,5,5,5,2,3,7,6,2,0,3,6,5,3,5388,6,2,1,1,4,1,2,1,0,3,7,5,3,3059,,,,,,,,,,,,,
3522,,,,,,,,,,,,,,4032,,,,,,,,,,,,,,,2563,2,3,7,2,3,3,3,1,0,4,8,6,0,5150,3,4,7,7,4,3,4,1,0,2,8,6,1,5388,3,7,1,1,2,1,2,1,0,2,7,5,1,3059,3,7,1,1,4,3,4,1,0,5,7,5,1
872,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,3779,5,3,2,3,6,4,3,2,0,2,9,2,2,8388,6,5,5,2,5,2,4,2,0,0,6,5,1,8053,4,3,2,2,7,6,2,2,0,0,6,5,3,2166,6,6,5,2,3,5,5,2,30,0,7,5,4
6238,,,,,,,,,,,,,,2988,,,,,,,,,,,,,,,7785,,,,,,,,,,,,,,3248,,,,,,,,,,,,,,6940,4,5,2,2,4,2,2,1,0,1,9,4,0,1080,,,,,,,,,,,,,
6238,,,,,,,,,,,,,,2988,,,,,,,,,,,,,,,7785,,,,,,,,,,,,,,3248,,,,,,,,,,,,,,6940,,,,,,,,,,,,,,1080,6,6,3,1,6,5,4,1,20,4,7,5,0
2274,,,,,,,,,,,,,,6227,,,,,,,,,,,,,,,1931,,,,,,,,,,,,,,8334,4,7,7,1,5,3,3,1,0,0,5,5,0,5002,4,1,1,2,4,4,3,1,0,0,6,5,0,2847,5,1,2,1,4,2,2,1,40,0,6,5,0
2274,,,,,,,,,,,,,,6227,,,,,,,,,,,,,,,1931,,,,,,,,,,,,,,5424,6,3,1,3,3,3,3,2,0,6,2,4,0,6515,6,1,1,4,4,5,4,2,0,0,4,5,2,8162,1,1,2,3,2,3,3,1,0,0,8,5,0
0,,,,,,,,,,,,,,5869,,,,,,,,,,,,,,,8522,,,,,,,,,,,,,,0,,,,,,,,,,,,,,6515,1,7,7,7,1,2,2,3,35,1,6,5,2,8720,,,,,,,,,,,,,
0,,,,,,,,,,,,,,5869,,,,,,,,,,,,,,,2046,,,,,,,,,,,,,,0,,,,,,,,,,,,,,8605,5,1,1,1,7,7,4,1,0,3,5,5,2,9069,,,,,,,,,,,,,
3160,,,,,,,,,,,,,,4509,,,,,,,,,,,,,,,2215,,,,,,,,,,,,,,4960,6,5,1,2,1,5,1,3,20,3,6,5,1,4009,5,4,1,1,2,2,1,3,0,1,8,2,0,7238,6,7,7,7,3,3,2,2,0,3,7,6,2
3160,,,,,,,,,,,,,,4509,,,,,,,,,,,,,,,2215,,,,,,,,,,,,,,4960,5,1,1,1,5,2,2,1,0,5,7,5,0,4009,4,1,1,1,4,5,3,1,37,6,8,2,0,7364,5,1,1,3,4,3,3,0,35,0,6,5,0
3395,,,,,,,,,,,,,,7423,,,,,,,,,,,,,,,5470,,,,,,,,,,,,,,4845,,,,,,,,,,,,,,4664,,,,,,,,,,,,,,7494,5,5,3,1,4,4,1,2,0,6,8,6,0
2049,,,,,,,,,,,,,,1003,2,4,1,1,5,5,4,2,0,3,10,5,0,4,1914,5,5,2,2,4,2,2,1,0,1,10,5,0,4889,5,1,2,1,2,2,2,2,0,6,9,4,0,5364,5,1,1,1,4,3,2,1,0,0,7,4,0,4934,,,,,,,,,,,,,
2654,,,,,,,,,,,,,,1160,,,,,,,,,,,,,,,6538,2,1,1,4,5,7,7,2,0,1,7,6,0,5708,4,4,2,1,2,7,7,2,40,1,8,6,0,3626,,,,,,,,,,,,,,7603,4,3,1,1,1,4,4,1,40,0,10,5,5
1663,6,5,2,3,7,6,5,1,0,6,8,4,0,2923,4,5,2,2,7,5,3,2,30,6,7,5,0,4,1557,6,4,2,1,7,4,4,2,30,6,7,4,0,6285,6,5,2,1,5,4,2,1,0,4,8,5,4,8577,6,1,2,1,6,2,2,1,0,0,8,5,0,2818,,,,,,,,,,,,,
415,,,,,,,,,,,,,,5690,,,,,,,,,,,,,,,4352,,,,,,,,,,,,,,6247,,,,,,,,,,,,,,4416,5,5,2,4,3,1,1,1,0,6,8,2,0,4913,6,5,1,1,5,1,1,1,0,1,10,2,4
1663,,,,,,,,,,,,,,2923,,,,,,,,,,,,,,,1557,,,,,,,,,,,,,,6285,,,,,,,,,,,,,,4280,,,,,,,,,,,,,,869,5,6,2,1,4,2,2,3,0,2,5,5,2
1026,,,,,,,,,,,,,,1934,5,3,2,1,1,7,1,1,35,1,10,5,2,0,1737,5,1,1,1,5,7,4,2,70,1,8,4,3,6648,6,5,2,3,4,4,7,1,0,3,9,5,3,6250,3,1,3,4,4,1,1,1,0,0,8,2,4,653,,,,,,,,,,,,,
6314,1,1,1,1,1,7,7,3,0,0,5,4,0,6525,,,,,,,,,,,,,,,7747,,,,,,,,,,,,,,0,,,,,,,,,,,,,,7288,,,,,,,,,,,,,,0,,,,,,,,,,,,,
4379,,,,,,,,,,,,,,7790,5,6,4,5,3,2,2,3,40,3,8,2,0,2,3142,1,1,1,4,4,4,3,4,40,6,8,5,3,7065,4,4,7,2,2,1,1,3,0,0,5,5,2,7810,3,3,1,1,3,2,1,1,0,0,4,6,2,5446,6,6,6,7,1,1,1,1,0,0,5,6,0
939,,,,,,,,,,,,,,3939,,,,,,,,,,,,,,,4230,,,,,,,,,,,,,,6742,4,1,4,1,7,7,7,1,0,0,8,5,1,4079,5,1,2,1,7,5,5,1,0,0,6,5,2,3775,4,1,4,1,1,3,3,1,0,0,5,6,5
7469,4,1,1,2,6,5,5,1,0,0,9,5,0,2548,4,2,1,2,3,6,3,2,0,0,6,5,2,0,911,6,4,1,6,3,4,4,2,0,0,6,5,5,1290,6,1,1,2,2,3,3,2,0,0,8,4,5,2050,5,7,1,5,4,2,2,2,0,0,7,6,5,1537,,,,,,,,,,,,,
7054,,,,,,,,,,,,,,1480,6,5,1,2,7,1,1,0,0,0,6,6,1,5,8049,,,,,,,,,,,,,,3718,6,4,4,1,6,3,3,1,0,0,5,6,2,9067,,,,,,,,,,,,,,8911,,,,,,,,,,,,,
4539,1,1,4,1,3,4,6,2,0,4,7,3,0,4982,1,2,1,1,4,1,3,2,0,0,7,3,0,2,5359,4,5,1,1,6,6,5,2,0,0,7,5,1,3315,4,1,2,1,6,3,6,2,0,0,6,3,2,3328,,,,,,,,,,,,,,4654,,,,,,,,,,,,,
4539,,,,,,,,,,,,,,4348,,,,,,,,,,,,,,,5119,4,2,3,1,4,4,4,1,0,4,9,5,1,1990,,,,,,,,,,,,,,4787,4,3,1,3,4,5,4,1,0,2,9,5,0,4715,6,7,3,1,1,3,3,1,45,2,9,5,0
7238,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,6017,6,1,1,1,4,2,2,3,0,1,7,5,4,2576,6,7,1,1,3,3,4,2,0,1,6,4,3,6619,,,,,,,,,,,,,,238,,,,,,,,,,,,,
7238,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,6017,,,,,,,,,,,,,,2576,5,5,7,7,6,5,5,1,0,6,8,5,2,6619,6,4,1,4,5,4,5,1,30,6,7,5,1,238,6,3,2,7,2,7,6,1,50,6,6,6,1
4029,,,,,,,,,,,,,,5096,6,1,2,7,1,1,1,2,20,3,7,6,0,3,4875,2,5,1,1,7,5,4,1,0,0,6,6,0,6916,6,1,2,1,4,4,2,1,0,0,8,5,1,4486,6,4,2,1,4,2,2,1,0,0,7,6,1,4949,6,6,2,1,3,1,1,1,40,0,6,6,2
4029,,,,,,,,,,,,,,5096,,,,,,,,,,,,,,,3450,,,,,,,,,,,,,,6854,2,4,1,1,2,6,4,2,0,2,8,6,0,4330,2,2,1,1,1,7,5,4,0,6,8,6,2,6276,1,1,1,1,7,5,4,3,0,6,8,6,2
